Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00    2816/2816        void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [165]
[166]    0.0    0.00    0.00    2816         std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [166]
-----------------------------------------------
                0.00    0.00    2560/2560        std::allocator<double>::~allocator() [169]
[167]    0.0    0.00    0.00    2560         __gnu_cxx::new_allocator<double>::~new_allocator() [167]
-----------------------------------------------
                0.00    0.00    1280/2560        std::initializer_list<double>::end() const [199]
                0.00    0.00    1280/2560        std::vector<double, std::allocator<double> >::vector(std::initializer_list<double>, std::allocator<double> const&) [215]
[168]    0.0    0.00    0.00    2560         std::initializer_list<double>::begin() const [168]
-----------------------------------------------
                0.00    0.00    1280/2560        tag_pixels(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [5]
                0.00    0.00    1280/2560        std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [207]
[169]    0.0    0.00    0.00    2560         std::allocator<double>::~allocator() [169]
                0.00    0.00    2560/2560        __gnu_cxx::new_allocator<double>::~new_allocator() [167]
-----------------------------------------------
                0.00    0.00    1280/2560        std::vector<double, std::allocator<double> >::~vector() [216]
                0.00    0.00    1280/2560        void std::vector<double, std::allocator<double> >::_M_range_initialize<double const*>(double const*, double const*, std::forward_iterator_tag) [214]
[170]    0.0    0.00    0.00    2560         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [170]
-----------------------------------------------
                0.00    0.00    2560/2560        double* std::copy<double const*, double*>(double const*, double const*, double*) [224]
[171]    0.0    0.00    0.00    2560         double const* std::__miter_base<double const*>(double const*) [171]
-----------------------------------------------
                0.00    0.00    2560/2560        double* std::__copy_move_a2<false, double const*, double*>(double const*, double const*, double*) [220]
[172]    0.0    0.00    0.00    2560         double const* std::__niter_base<double const*>(double const*) [172]
-----------------------------------------------
                0.00    0.00    1541/1541        std::vector<int, std::allocator<int> >::_M_move_assign(std::vector<int, std::allocator<int> >&&, std::integral_constant<bool, true>) [18]
[173]    0.0    0.00    0.00    1541         std::_Vector_base<int, std::allocator<int> >::get_allocator() const [173]
                0.00    0.00    1541/4379        std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [140]
                0.00    0.00    1541/10301       std::allocator<int>::allocator(std::allocator<int> const&) [112]
-----------------------------------------------
                0.00    0.00    1541/1541        std::vector<int, std::allocator<int> >::_M_move_assign(std::vector<int, std::allocator<int> >&&, std::integral_constant<bool, true>) [18]
[174]    0.0    0.00    0.00    1541         std::vector<int, std::allocator<int> >::vector(std::allocator<int> const&) [174]
                0.00    0.00    1541/3077        std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [146]
-----------------------------------------------
                0.00    0.00    1541/1541        std::vector<int, std::allocator<int> >::_M_move_assign(std::vector<int, std::allocator<int> >&&, std::integral_constant<bool, true>) [18]
[175]    0.0    0.00    0.00    1541         void std::__alloc_on_move<std::allocator<int> >(std::allocator<int>&, std::allocator<int>&) [175]
                0.00    0.00    1541/1541        void std::__do_alloc_on_move<std::allocator<int> >(std::allocator<int>&, std::allocator<int>&, std::integral_constant<bool, true>) [176]
-----------------------------------------------
                0.00    0.00    1541/1541        void std::__alloc_on_move<std::allocator<int> >(std::allocator<int>&, std::allocator<int>&) [175]
[176]    0.0    0.00    0.00    1541         void std::__do_alloc_on_move<std::allocator<int> >(std::allocator<int>&, std::allocator<int>&, std::integral_constant<bool, true>) [176]
                0.00    0.00    1541/1541        std::remove_reference<std::allocator<int>&>::type&& std::move<std::allocator<int>&>(std::allocator<int>&) [177]
-----------------------------------------------
                0.00    0.00    1541/1541        void std::__do_alloc_on_move<std::allocator<int> >(std::allocator<int>&, std::allocator<int>&, std::integral_constant<bool, true>) [176]
[177]    0.0    0.00    0.00    1541         std::remove_reference<std::allocator<int>&>::type&& std::move<std::allocator<int>&>(std::allocator<int>&) [177]
-----------------------------------------------
                0.00    0.00    1541/1541        std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> >&&) [19]
[178]    0.0    0.00    0.00    1541         std::remove_reference<std::vector<int, std::allocator<int> >&>::type&& std::move<std::vector<int, std::allocator<int> >&>(std::vector<int, std::allocator<int> >&) [178]
-----------------------------------------------
                0.00    0.00    1536/1536        std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [20]
[179]    0.0    0.00    0.00    1536         std::initializer_list<int>::end() const [179]
                0.00    0.00    1536/3072        std::initializer_list<int>::begin() const [148]
                0.00    0.00    1536/1536        std::initializer_list<int>::size() const [180]
-----------------------------------------------
                0.00    0.00    1536/1536        std::initializer_list<int>::end() const [179]
[180]    0.0    0.00    0.00    1536         std::initializer_list<int>::size() const [180]
-----------------------------------------------
                0.00    0.00    1536/1536        std::_Vector_base<int, std::allocator<int> >::_Vector_base() [182]
[181]    0.0    0.00    0.00    1536         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [181]
                0.00    0.00    1536/3079        std::allocator<int>::allocator() [145]
-----------------------------------------------
                0.00    0.00    1536/1536        std::vector<int, std::allocator<int> >::vector() [185]
[182]    0.0    0.00    0.00    1536         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [182]
                0.00    0.00    1536/1536        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [181]
-----------------------------------------------
                0.00    0.00    1536/1536        int* std::uninitialized_copy<int const*, int*>(int const*, int const*, int*) [189]
[183]    0.0    0.00    0.00    1536         int* std::__uninitialized_copy<true>::__uninit_copy<int const*, int*>(int const*, int const*, int*) [183]
                0.00    0.00    1536/1536        int* std::copy<int const*, int*>(int const*, int const*, int*) [192]
-----------------------------------------------
                0.00    0.00    1536/1536        std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [20]
[184]    0.0    0.00    0.00    1536         void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [184]
                0.00    0.00    1536/1536        std::iterator_traits<int const*>::difference_type std::distance<int const*>(int const*, int const*) [193]
                0.00    0.00    1536/4381        std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [136]
                0.00    0.00    1536/15945       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [108]
                0.00    0.00    1536/1536        int* std::__uninitialized_copy_a<int const*, int*, int>(int const*, int const*, int*, std::allocator<int>&) [191]
-----------------------------------------------
                0.00    0.00    1536/1536        void std::_Construct<std::vector<int, std::allocator<int> >>(std::vector<int, std::allocator<int> >*) [186]
[185]    0.0    0.00    0.00    1536         std::vector<int, std::allocator<int> >::vector() [185]
                0.00    0.00    1536/1536        std::_Vector_base<int, std::allocator<int> >::_Vector_base() [182]
-----------------------------------------------
                0.00    0.00    1536/1536        std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [333]
[186]    0.0    0.00    0.00    1536         void std::_Construct<std::vector<int, std::allocator<int> >>(std::vector<int, std::allocator<int> >*) [186]
                0.00    0.00    1536/4360        operator new(unsigned long, void*) [141]
                0.00    0.00    1536/1536        std::vector<int, std::allocator<int> >::vector() [185]
-----------------------------------------------
                0.00    0.00    1536/1536        std::iterator_traits<int const*>::difference_type std::distance<int const*>(int const*, int const*) [193]
[187]    0.0    0.00    0.00    1536         std::iterator_traits<int const*>::difference_type std::__distance<int const*>(int const*, int const*, std::random_access_iterator_tag) [187]
-----------------------------------------------
                0.00    0.00    1536/1536        int* std::copy<int const*, int*>(int const*, int const*, int*) [192]
[188]    0.0    0.00    0.00    1536         int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [188]
                0.00    0.00    3072/3072        int const* std::__niter_base<int const*>(int const*) [150]
                0.00    0.00    1536/4381        int* std::__niter_base<int*>(int*) [139]
                0.00    0.00    1536/5398        int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [129]
-----------------------------------------------
                0.00    0.00    1536/1536        int* std::__uninitialized_copy_a<int const*, int*, int>(int const*, int const*, int*, std::allocator<int>&) [191]
[189]    0.0    0.00    0.00    1536         int* std::uninitialized_copy<int const*, int*>(int const*, int const*, int*) [189]
                0.00    0.00    1536/1536        int* std::__uninitialized_copy<true>::__uninit_copy<int const*, int*>(int const*, int const*, int*) [183]
